0,0,0
1,0,2855
2,0,9707
3,0,10143
4,0,13134
5,0,0
6,0,15537
7,0,16964
8,0,0
9,0,17519
10,0,16726
11,0,0
12,0,15924
13,0,14881
14,0,13481
15,0,12407
16,0,0
17,0,11712
18,0,21672
19,0,10022
20,0,9849
21,0,9592
22,0,9193
23,0,9277
24,0,17135
25,0,8361
26,0,8242
27,0,16591
28,0,8666
29,0,9084
30,0,9899
31,0,11129
32,0,12578
33,0,13953
34,0,0
35,0,14931
36,0,15689
37,0,0
38,0,15688
39,0,15000
40,0,14307
41,0,14542
42,0,0
43,0,15343
44,0,15359
45,0,0
46,0,14291
47,0,13115
48,0,13594
49,0,13913
50,1,0
51,0,13651
52,0,12880
53,0,10548
54,0,20022
55,2,9060
56,1,9221
57,0,9491
58,2,10592
59,0,11320
60,3,10618
61,3,11015
62,2,12816
63,8,14354
64,6,12093
65,10,0
66,16,21783
67,21,10872
68,35,10638
69,53,10644
70,53,10836
71,123,11301
72,273,11792
73,628,0
74,1615,12704
75,3446,13211
76,6261,14456
77,10143,0
78,13134,16834
79,15537,18801
80,16964,0
81,17519,21051
82,16726,0
83,15924,24561
84,14881,0
85,13481,0
86,12407,27955
87,11712,0
88,11192,0
89,10480,32846
90,10022,0
91,9849,0
92,9592,36655
93,9193,0
94,9277,0
95,8640,0
96,8495,40760
97,8361,0
98,8242,0
99,8170,0
100,8421,45654
101,8666,0
102,9084,0
103,9899,0
104,11129,44425
105,12578,0
106,13953,0
107,14931,0
108,15689,40378
109,15688,0
110,15000,0
111,14307,35892
112,14542,0
113,15343,0
114,15359,32635
115,14291,0
116,13115,0
117,13594,32775
118,13913,0
119,13651,0
120,12880,30927
121,10548,0
122,9972,28929
123,10050,0
124,9060,0
125,9221,29033
126,9491,0
127,10592,0
128,11320,27948
129,10618,0
130,11015,27498
131,12816,0
132,14354,0
133,12093,28542
134,11445,0
135,10338,30042
136,10872,0
137,10638,0
138,10644,31845
139,10836,0
140,11301,0
141,11792,33678
142,12704,0
143,13211,0
144,14456,0
145,16834,35884
146,18801,0
147,21051,0
148,24561,38200
149,27955,0
150,32846,0
151,36655,0
152,40760,41107
153,45654,0
154,44425,0
155,40378,0
156,35892,45155
157,32635,0
158,32775,0
159,30927,0
160,28929,49806
161,29033,0
162,27948,0
163,27498,0
164,28542,0
165,30042,53647
166,31845,0
167,33678,0
168,35884,0
169,38200,0
170,41107,0
171,45155,58605
172,49806,0
173,53647,0
174,58605,0
175,60191,0
176,64455,60191
177,66330,0
178,70041,0
179,70154,0
180,68170,0
181,64341,0
182,60660,64455
183,53081,0
184,47721,0
185,44789,0
186,43390,0
187,40977,0
188,32623,66330
189,27665,0
190,23417,0
191,21722,0
192,23583,0
193,19919,0
194,14911,70041
195,4637,0
196,2199,0
197,1230,0
198,805,0
199,640,0
200,546,0
201,378,70154
202,268,0
203,185,0
204,173,0
205,106,0
206,88,0
207,73,68170
208,38,0
209,29,0
210,20,0
211,10,0
212,9,0
213,9,64341
214,10,0
215,3,0
216,7,0
217,3,0
218,3,60660
219,2,0
220,3,0
221,0,0
222,2,0
223,2,53081
224,1,0
225,0,0
226,1,0
227,2,47721
228,1,0
229,1,0
230,1,0
231,0,44789
232,0,0
233,0,0
234,0,0
235,0,43390
236,0,0
237,0,0
238,0,0
239,0,40977
240,0,0
241,0,0
242,0,32623
243,0,0
244,0,0
245,0,27665
246,0,0
247,0,23417
248,0,0
249,0,21722
250,0,0
251,0,23583
252,0,0
253,0,19919
254,0,19548
255,0,6848
